left_eye_ear,right_eye_ear,avg_eye_ear,mouth_aspect_ratio,left_eyebrow_eye_dist,right_eyebrow_eye_dist,mouth_face_width_ratio,smile_ratio,nose_wrinkle,eye_openness_ratio,eye_asymmetry,eyebrow_asymmetry,jaw_asymmetry,inner_mouth_openness,hog_mean,hog_std,hog_min,hog_max,face_brightness,face_contrast,edge_intensity_mean,edge_intensity_std,emotion,actor_id,gender,intensity,video_id
0.2573853848455092,0.20768523315609652,0.23418886071852307,0.2522213605014215,0.3735769640737573,0.2465789741072783,-0.27474673004635153,0.9164898875186678,-1.7732282086491973,-0.26465776092856685,-0.7040839100261218,-1.2120293907505921,-0.5151354507077351,-0.6694995567569322,0.6876690841286138,-0.004443020968609678,0.0,-1.8659108817966505,-0.8314614916194575,-0.1561159046694878,0.05256538082625253,-0.7305306267939427,angry,15,male,strong,1264
-0.00047769157125112255,-0.11996333377024361,-0.060632204077055024,-0.7869052749610924,1.7465703527004053,1.7883321932461238,-0.2890496013935529,-1.7258038584676265,-0.3641005176992045,0.522537030317024,-0.2500553223585431,-0.5330925230816034,-0.9155675363591523,0.9845091975264401,0.06591879070063036,0.32392511591992046,0.0,0.6909114606125827,0.117765504244305,1.0184483366161043,-0.6117992867815067,0.2585035004819545,angry,01,male,normal,28
1.233411034612716,1.2115280786998452,1.2311325944518754,2.3118054059896216,1.385444487462671,1.566573168575458,-0.6014602374259559,1.748264953509936,-0.8580214269653884,-0.7978001495269197,-0.882239338772993,0.0277683676013513,-0.9086062219570186,-1.4566849164946991,-0.2158492357864721,1.200963772430318,0.0,0.6909114606125827,1.001679317714157,-0.8277212401314132,-0.9437032621710798,0.05434381481703943,angry,06,female,strong,518
-0.4674790390466759,-0.5059410275253696,-0.49015321349473,0.591788667960217,1.0600736583870791,1.0596953978996815,-0.524163622320763,0.08088349838130895,-0.22357521348771198,-0.8178665607915976,-0.779679336364239,-0.754484979930161,-0.9201519222207131,-0.4866668681905546,-0.8209496725862186,0.7161599017280912,0.0,0.6909114606125827,-0.33844622294626775,0.3260290665189369,-0.057989907013425955,0.05842532421628486,angry,21,male,strong,1706
-0.08640102726929157,0.13881251940879574,0.026363259458174314,-1.5350440435649604,2.0040066130679084,2.3902495459236124,1.049454973405159,-2.8723958450399905,0.7821404135398694,2.0713112412920065,0.1234194078017435,0.928097692118827,1.372020055780792,2.728306731056395,-0.5560637174932521,1.2537737604999135,0.0,0.6909114606125827,-1.0006399373341701,1.765875647827547,-1.2959682102386656,-0.6742230912070108,angry,01,male,strong,78
0.00900392872955057,0.0902593903864906,0.0499731126432774,1.1327459522594985,2.5010016157218287,2.326889824589138,-1.2093477202807557,0.28266165085294254,0.8066146277954099,-0.8103118315633024,-0.8152099715490282,-1.1529914022575751,-0.8235851083641297,-0.636629447719148,0.7304937880848517,-0.10348602761012086,0.0,-0.47323790162788804,-0.359455254097721,-0.08196734327982771,-0.8084291271166865,-1.337004486265352,angry,07,male,normal,559
0.8288206775721668,0.2743117889086057,0.5555429501531731,-0.05292868386195304,0.21267930134407212,0.05649981010384571,-1.2429035428664517,0.9547481991947964,-1.0014115821547362,0.14687436156962258,2.588114851947301,-1.079193916641401,-0.8963814502540455,-0.5211368521693651,-0.40135514771832215,-0.47706309995436114,0.0,0.6909114606125827,-0.1318529705844028,-0.16774504317674177,-1.542883048613623,-1.8514162305659445,angry,20,female,normal,1615
1.379321006571177,1.1825159905122957,1.2900174568398797,-1.2145517589237524,1.0529226511546532,1.38353397360921,-0.23676448372546074,-0.8410527646922136,1.1554359703624486,2.472756831037247,0.25837703235622517,0.632907749654113,-0.6580616963197845,1.5748828884265662,-1.7373001597322262,1.404152851719898,0.0,0.6909114606125827,-0.41071094717800477,2.8294491662170556,-1.4470411626882578,-0.4945787126424455,angry,24,female,strong,2012
-0.04173690012030574,0.00040455754583343525,-0.020817840611206652,0.2818543390386477,0.20195279049542472,0.19377920632854656,0.549967710785574,0.5848511757400013,-0.612285183865634,-0.4173285566885463,-1.0699914328048412,-0.8430419626695981,-0.6151424794124624,-0.5224112691894534,0.9116606441497422,-0.5307946763474387,0.0,-0.958785937119631,-0.7086820670752809,-0.7600668053202979,0.12120770410661255,-0.6775376271106515,angry,15,male,normal,1262
-0.3518586610158751,-0.38136699855202155,-0.36920632756375976,0.18749826153278126,0.9528085499006266,0.8238564351546931,-1.7243359208561355,0.3993317568497418,-0.3296606161449972,-0.5438342238746574,-0.8376653239898336,-1.24154838499703,-0.7854384822432515,-0.531630987653146,-0.6277109718954136,-0.14777350385751806,0.0,0.6909114606125827,-0.3189658533139225,0.07801521094643817,-0.3178993207517149,-0.25447241750897154,angry,21,male,normal,1744
0.1142824027459215,0.438081097701975,0.2780978451256244,-0.9248896611993564,1.1315837307113936,1.6792126731700892,0.14034880305199582,-1.2319688696805438,-0.4357077622475035,0.9895524775078895,0.7653495297777533,1.5479965712948163,0.9506974681979097,1.0095980133182785,0.941385591867941,-0.6022220996049161,0.0,0.6909114606125827,-0.603262782759006,-0.7501707104030901,-0.032686034173131026,-0.8419481176599737,angry,01,male,normal,75
